parity,EO bias
0.08150470219435735,0.1036682082275
0.14482758620689656,0.1553692792632767
0.13793103448275862,0.14199454132568
0.14921630094043886,0.1435634323063859
0.15611285266457675,0.15455953989023619
0.17680250783699056,0.1883396030715786
0.16990595611285264,0.1769776767762773
0.21316614420062693,0.21172710493458546
0.2495297805642633,0.25063516808552166
0.24514106583072098,0.25592805349116304
0.2426332288401254,0.23830035572884178
0.2495297805642633,0.24597354007130434
0.2495297805642633,0.24597354007130434
0.2702194357366771,0.2836085210561265
0.2702194357366771,0.2836085210561265
0.23385579937304074,0.25558672487813255
0.23385579937304074,0.25558672487813255
0.23385579937304074,0.25558672487813255
0.26332288401253917,0.2666635062102967
0.2269592476489028,0.24382591117008467
0.2564263322884013,0.2537651123865655
0.28840125391849525,0.29435487187081266
0.2952978056426332,0.30276953430398756
0.34106583072100305,0.3662327368328675
0.347962382445141,0.379263776904458
0.33416927899686516,0.3568688702640335
0.347962382445141,0.379263776904458
0.3730407523510971,0.39996944465663425
0.3912225705329153,0.4180536645456483
0.39811912225705326,0.42790790903552883
0.3661442006269592,0.3939453787599171
0.38432601880877737,0.4084403717536771
0.40250783699059556,0.41391285310495163
0.41630094043887145,0.4454279769998233
0.41191222570532915,0.4562268102620799
0.4231974921630094,0.46187417725213
0.4231974921630094,0.46187417725213
0.3730407523510971,0.41158598030464566
0.3711598746081504,0.43580362768331404
0.37993730407523507,0.4217244333985322
0.43887147335423193,0.45485091160926255
0.4457680250783699,0.4640722361341751
0.42068965517241375,0.44555749828732855
0.386833855799373,0.4294997351843629
0.4890282131661442,0.5047751847239995
0.46833855799373036,0.46526335569396116
0.49592476489028214,0.5105714256779751
0.46394984326018807,0.4814426132090983
0.4614420062695925,0.4511952090013497
0.48652037617554855,0.47899423330848423
0.47774294670846396,0.496926733221147
0.5003134796238244,0.5014685591726888
0.5210031347962383,0.5403517990295856
0.5391849529780565,0.5509543777132884
0.5003134796238244,0.5060087984317216
0.5347962382445142,0.5620240611846958
0.5322884012539185,0.5474108593793792
0.5053291536050156,0.5460153934203424
0.47774294670846396,0.5055952251297307
0.5322884012539185,0.5490392812737404
0.5141065830721003,0.5331602392937675
0.5053291536050156,0.5460153934203424
0.5667711598746081,0.59768843431321
0.541692789968652,0.5737480661616519
0.5849529780564263,0.6106327173749385
0.5736677115987461,0.6080341665926362
0.541692789968652,0.5737480661616519
0.5510971786833856,0.6006806885354964
0.5736677115987461,0.6080341665926362
0.5943573667711599,0.6383648683813796
0.5460815047021943,0.5604446873421944
0.5373040752351097,0.5803214526343534
0.5166144200626959,0.5483595969789832
0.5166144200626959,0.5494307958843632
0.5442006269592476,0.5913604460882771
0.5235109717868338,0.5587149194305318
0.5761755485893417,0.6273099836756584
0.5849529780564263,0.6106327173749385
0.5667711598746081,0.5958322670556813
0.5736677115987461,0.6076309861423825
0.5554858934169279,0.5944338531504626
0.5780564263322884,0.600718518612858
0.5780564263322884,0.5990446589326703
0.5849529780564263,0.6106327173749385
0.5780564263322884,0.5990446589326703
0.5598746081504702,0.587043210338368
0.5598746081504702,0.5873299534922498
0.5304075235109718,0.5678650926434796
0.5460815047021943,0.5660103474210725
0.5278996865203762,0.552154537578194
0.580564263322884,0.618689368919131
0.5373040752351097,0.5812196250632392
0.5304075235109718,0.5703191082465257
0.5235109717868338,0.5598847319953816
0.5235109717868338,0.5591545261059431
0.54858934169279,0.5834349619729999
0.54858934169279,0.5834349619729999
0.587460815047022,0.6247226303053596
0.5554858934169279,0.5923052020729433
0.5373040752351097,0.5757140332813202
0.5918495297805643,0.6212402188472694
0.5736677115987461,0.6080341665926362
