parity,EO bias
0.28878335594753507,0.27094543136559346
0.3441881501582994,0.3345815662618075
0.34348145635459065,0.3327956448365006
0.34916327453640883,0.3375863323582955
0.34277476255088196,0.3325239687742167
0.3377996381727724,0.32658047614383123
0.33211781999095424,0.3204271686935595
0.3370929443690638,0.3235012344455017
0.34277476255088196,0.33111247194023546
0.3207541836273179,0.30535907186155065
0.32572930800542743,0.3099041147194544
0.3370929443690638,0.32497518218693877
0.3221675712347354,0.3127050785978221
0.3420680687471732,0.32647708343261805
0.3385063319764812,0.3322457632373484
0.3164857530529172,0.3052230831055294
0.3271426956128448,0.31725715973783447
0.332824513794663,0.32474834423343213
0.32784938941655356,0.3214265711481757
0.3178991406603347,0.31344777048326583
0.30512211668928085,0.29175737126336365
0.30939054726368154,0.2919615372850009
0.29446517412935325,0.2798240295348547
0.33211781999095424,0.3218142820961166
0.3044154228855721,0.28741538244940396
0.3115106286748078,0.3020063855991315
0.31080393487109903,0.29915581687687043
0.3058288104929896,0.2959119263355636
0.3377996381727724,0.3279777092461917
0.32784938941655356,0.32019849527076993
0.32784938941655356,0.32019849527076993
0.33921302578018997,0.33520744973998134
0.32855608322026236,0.3253956394794721
0.32358095884215293,0.32083491614890763
0.32428765264586157,0.32267656071416545
0.3292627770239711,0.3272174073391112
0.34489484396200815,0.3427169022885336
0.3292627770239711,0.3282258986678789
0.3292627770239711,0.3272174073391112
0.3292627770239711,0.3272174073391112
0.31292401628222516,0.30993948533534404
0.30794889190411573,0.3053669170387029
0.3122173224785165,0.30825304050479857
0.3178991406603347,0.31451440724078844
0.31292401628222516,0.30993948533534404
0.31292401628222516,0.30993948533534404
0.3122173224785165,0.30825304050479857
0.3115106286748078,0.305595537858619
0.3115106286748078,0.305595537858619
0.29587856173677063,0.291274648432758
0.30512211668928085,0.29690416169653744
0.30512211668928085,0.29690416169653744
0.3100972410673903,0.30266658437888144
0.3115106286748078,0.305595537858619
0.31080393487109903,0.3051541570468525
0.31577905924920846,0.30871114705101743
0.3221675712347354,0.31846024398490447
0.31719244685662595,0.3138511571482846
0.3271426956128448,0.3230738525434957
0.3115106286748078,0.30665871596104144
0.31080393487109903,0.3051541570468525
0.3100972410673903,0.3015301760538395
0.3044154228855721,0.29554435306746607
0.332824513794663,0.32928917541607483
0.3207541836273179,0.31334087139888245
0.3044154228855721,0.29554435306746607
0.30512211668928085,0.30007832385926914
0.30370872908186336,0.2930736913744969
0.32146087743102664,0.31480642076177145
0.32004748982360925,0.3108013674206021
0.32572930800542743,0.3190808392311285
0.3669436906377205,0.35531791263072604
0.33070443238353686,0.3237364140761038
0.3520183175033921,0.3451519776420892
0.33070443238353686,0.32143471779217514
0.33638625056535504,0.32978796162856033
0.3370929443690638,0.3332936788585255
0.3527250113071008,0.3477264512506813
0.3420680687471732,0.33694798448292823
0.3356795567616463,0.32839970803371493
0.33638625056535504,0.32978796162856033
0.34562980551786526,0.33775201748345934
0.3370929443690638,0.33015347998481914
0.3484565807327002,0.3425495235335062
0.35770013568521025,0.35336168542534946
0.33638625056535504,0.33084073371513395
0.34136137494346447,0.3344333227980364
0.3406546811397557,0.3330713599969677
0.3356795567616463,0.32607235697047565
0.3520183175033921,0.3401045533124538
0.32643600180913607,0.3194197363638467
0.34277476255088196,0.3384958000422827
0.32784938941655356,0.32652639568930486
0.31365897783808233,0.2997431317800439
0.3385345997286296,0.32303537441433516
0.35914179104477617,0.34129528464634845
0.3420680687471732,0.33694798448292823
0.3719188150158299,0.3613026980870965
0.35628674807779287,0.3460032111006511
0.35131162369968344,0.34135739472859533
0.3406546811397557,0.3330713599969677
0.35628674807779287,0.34841979025668945
0.3548733604703754,0.3421831827658683
0.37901402080506563,0.3716623996104767
0.34136137494346447,0.3364909721669006
0.3342661691542289,0.3222688348617539
0.32290253279059256,0.3106423395273934
0.34421641791044777,0.33026775518514273
0.3719188150158299,0.35852172888822137
0.36055517865219355,0.34805633221535925
0.3555800542740841,0.3447114521132164
0.33497286295793754,0.3247651363616606
0.3491915422885572,0.3349588957488657
0.3776006331976481,0.36733324479222984
0.37689393939393934,0.36595951483230127
0.3832824513794663,0.3747008978321663
0.3925260063319765,0.37840125778304684
0.3939393939393939,0.385451197053407
0.3996212121212121,0.3939833537407855
0.41098484848484845,0.4065216008579509
0.4116915422885572,0.41033964838993786
0.415959972862958,0.4110866490009588
0.3996212121212121,0.3939833537407855
0.38967096336499324,0.38678093861006035
0.40174129353233834,0.4029047818351614
0.39605947535052016,0.39649172230465957
0.4010345997286296,0.4017759776112122
0.428030303030303,0.4294242279868042
0.41666666666666663,0.4165633337338142
0.4131049298959747,0.4166065805113076
0.4053030303030303,0.40313926280140994
0.406009724106739,0.4056403727087014
