parity,EO bias
0.28878335594753507,0.27094543136559346
0.32572930800542743,0.30311607835434834
0.35982021709633655,0.34839356759829987
0.4145183175033921,0.4122965809108429
0.4443407960199005,0.4603939634159882
0.4763116236996835,0.4964419216018542
0.4805800542740841,0.49636303407781385
0.48626187245590236,0.5033536630777289
0.45429104477611937,0.47003914081002335
0.4819934418815016,0.504280910567531
0.5054556761646314,0.5146023235416268
0.5047489823609226,0.5131373332257059
0.5317446856625961,0.5437014771000177
0.44507575757575757,0.4447223664560803
0.5097241067390321,0.5173368558250772
0.4947987336047038,0.5072550532601016
0.5395748530076889,0.5397350249063068
0.5097241067390321,0.5164736841751039
0.5146992311171417,0.5223224452807045
0.5154059249208502,0.5270695962593517
0.5246494798733605,0.5314771170401034
0.570838986883763,0.5719650391375948
0.5722523744911805,0.5820185254075032
0.5083107191316147,0.5124478418311995
0.548818407960199,0.5477712526884964
0.5502317955676165,0.5555092448226124
0.580789235639982,0.5814055141656642
0.558768656716418,0.5574607821020432
0.5438432835820896,0.5460280779911741
0.5758141112618725,0.5801229669454326
0.545256671189507,0.5531156164667974
0.5303312980551786,0.5403744452005252
0.545256671189507,0.5518608664818181
0.5601820443238353,0.5633295716282629
0.5566203075531434,0.5665223613244218
0.6056648575305292,0.6007146207695409
0.519674355495251,0.5291224012165129
0.6248303934871099,0.635360121238195
0.6077849389416553,0.6144804012820375
0.6902137042062415,0.6910547681802566
0.6340739484396201,0.6399436461479994
0.6283921302578019,0.6328433696854749
0.6639246947082768,0.6621004294854429
0.6290988240615106,0.6362522138365991
0.673168249660787,0.6669054430433675
0.545256671189507,0.5535116103712585
0.6340739484396201,0.641016196993601
0.7321347806422434,0.7291645498521812
0.7847127996381728,0.7835643980418445
0.8422659430122117,0.8372814486351603
0.7861261872455901,0.7917512574723844
0.6568012211668928,0.6692219496633112
0.751300316598824,0.7657067503727973
0.7726142017186792,0.7886514232088137
0.8038783355947535,0.8189693424226645
0.8230721393034826,0.8298298062488847
0.7818577566711895,0.7921322846451859
0.7449118046132971,0.7539450949362513
0.9630540479421076,0.9611589011401951
0.9453018995929443,0.9302859776453216
0.9396200814111262,0.9224979331402593
0.9396200814111262,0.9224979331402593
