parity,EO bias
0.28878335594753507,0.27094543136559346
0.30939054726368154,0.2851271664642173
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
0.36196856625961105,0.3478190535310838
