parity,EO bias
0.08150470219435735,0.1036682082275
0.10407523510971786,0.12527724044355665
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
0.004388714733542298,0.006398233029992095
