parity,EO bias
0.1341692789968652,0.1717506238452864
0.231974921630094,0.27852402795212
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
0.22068965517241382,0.25924078266838924
