parity,EO bias
0.14023270611762567,0.15836073416580515
0.3620670848104718,0.38438968970415865
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
0.3847650213616944,0.5122005641222964
