parity,EO bias
0.27638396509408236,0.3890475883611612
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
0.4996182165257704,0.6039517893817189
